latitude,longitude,frequency
42.350500000000004,-71.0835,521
42.3455,-71.07300000000001,62
42.381,-71.069,13
42.338,-71.1555,2
42.378,-71.1235,5
42.2975,-71.124,6
42.3585,-71.146,7
42.364000000000004,-71.186,33
42.323,-71.352,8
42.404,-71.1405,17
42.3695,-71.065,226
42.342,-71.105,1
42.3755,-71.1285,11
42.322,-71.057,13
42.411500000000004,-71.1515,3
42.319,-71.1105,7
42.3605,-71.0845,118
42.371,-71.1125,79
42.3045,-71.12,3
42.3435,-71.072,82
42.2775,-71.07000000000001,152
42.3095,-71.108,39
42.573,-71.221,1
42.368,-71.068,21
42.5105,-71.141,1
42.2785,-71.0505,1
42.4835,-70.8735,7
42.338,-71.0975,25
42.3485,-71.159,6
42.332,-71.12650000000001,2
42.292500000000004,-71.048,3
42.3545,-71.112,230
42.335,-71.0385,7
42.411,-71.143,1
42.350500000000004,-71.0965,2123
42.34,-71.315,2
42.365500000000004,-71.14450000000001,36
42.329,-71.084,1
42.3165,-71.034,386
42.3515,-71.1065,998
42.3735,-71.10000000000001,35
42.353,-71.0515,6
42.337,-71.0455,8
42.298500000000004,-71.0815,402
42.344,-71.0725,18
42.342,-71.107,259
42.293,-71.114,137
42.374,-71.114,24
42.393,-71.112,12
42.3745,-71.1275,1
42.248,-71.13850000000001,208
42.4585,-71.0605,3
42.352000000000004,-71.1755,9
42.2765,-71.029,1
42.334,-71.054,2
42.36,-71.0675,36
42.4095,-71.0665,10
42.317,-71.1125,1
42.2475,-71.13850000000001,14
42.347,-71.077,2
42.349000000000004,-71.069,4
42.369,-71.0755,193
42.3185,-71.117,9
42.349000000000004,-71.111,10
42.298,-71.1075,484
42.43,-71.0595,3
42.36,-71.0595,2233
42.3835,-71.113,82
42.3635,-71.141,23
42.3865,-71.108,3
42.356500000000004,-71.05,754
42.342,-71.1465,11
42.354,-71.066,249
42.312,-71.0405,170
42.353,-71.0735,885
42.3495,-71.149,19
42.3395,-71.0805,56
42.321,-71.0515,4
42.4605,-70.9315,9
42.3735,-71.0625,67
42.259,-71.1345,138
42.3415,-71.1075,322
42.2885,-71.1075,11
42.3745,-71.119,59
42.3615,-71.14450000000001,13
42.3525,-71.127,38
42.289500000000004,-71.07000000000001,125
42.2785,-71.047,110
42.3805,-71.0715,14
42.323,-71.0905,2
42.353500000000004,-71.07300000000001,205
42.335,-71.114,1
42.3465,-71.0855,30
42.3765,-71.121,8
42.349000000000004,-71.1395,16
42.261,-71.137,8
42.359500000000004,-71.0735,60
42.3635,-71.0775,1219
42.475,-70.8875,5
42.463,-71.1015,1
42.317,-71.0385,3
42.2695,-71.07300000000001,28
42.368,-71.095,22
42.2935,-71.0995,1
42.3355,-71.243,2
42.288000000000004,-71.039,172
42.4245,-71.0115,9
42.3155,-71.1175,8
42.3525,-71.07000000000001,238
42.3395,-71.269,1
42.341,-71.239,5
42.362,-71.066,31
42.2555,-71.297,1
42.341,-71.0365,2
42.286,-71.0625,195
42.375,-71.156,6
42.403,-71.125,2
42.3265,-71.0985,8
42.3005,-71.288,32
42.423,-71.1425,3
42.3385,-71.0935,46
42.4555,-71.0655,1
42.3735,-71.1335,29
42.4635,-70.9545,6
42.32,-71.123,126
42.32,-71.0505,24
42.4455,-71.047,22
42.2395,-71.134,482
42.384,-71.0755,11
42.36,-71.182,26
42.302,-71.1235,500
42.46,-71.1015,1
42.3985,-71.13250000000001,4
42.3695,-71.12650000000001,743
42.2805,-71.14450000000001,290
42.352000000000004,-71.08,28
42.478500000000004,-71.152,1
42.365,-71.0715,51
42.347500000000004,-71.0615,36
42.3775,-71.0655,40
42.3215,-71.048,1
42.451,-71.048,4
42.4485,-71.13850000000001,2
42.356500000000004,-71.0755,2486
42.3295,-71.2475,11
42.487,-70.868,1
42.302,-71.1165,5
42.4575,-71.1395,1
42.332,-71.07000000000001,3
42.3785,-71.0705,16
42.361000000000004,-71.0715,2279
42.611000000000004,-71.288,1
42.2785,-71.1425,13
42.4435,-71.14150000000001,5
42.3415,-71.15050000000001,10
42.334,-71.0895,3
42.337,-71.111,451
42.352000000000004,-71.0705,1104
42.297000000000004,-71.12,3
42.306,-71.1215,526
42.289,-71.134,2
42.344500000000004,-71.032,237
42.362500000000004,-71.09100000000001,60
42.3385,-71.1105,289
42.349000000000004,-71.1035,194
42.356,-71.0665,522
42.286,-71.138,18
42.368,-71.0405,23
42.348,-71.0775,33
42.365,-71.1435,12
42.4305,-71.0275,4
42.3315,-71.186,3
42.3025,-71.1185,2
42.33,-71.032,412
42.2815,-71.0455,4
42.353,-71.047,47
43.0785,-71.459,1
42.3685,-71.135,45
42.28,-71.0705,243
42.321,-71.0435,68
42.376,-71.118,13
42.9915,-71.37950000000001,1
42.275,-71.093,5
42.2695,-71.141,159
42.3575,-71.051,269
42.3395,-71.1005,12
42.3155,-71.1235,528
42.3745,-71.1405,2
42.355000000000004,-71.157,1
42.253,-71.2905,1
42.3615,-71.0595,415
42.3285,-71.1405,12
42.33,-71.0875,6
42.329,-71.0855,12
42.365500000000004,-71.0925,257
42.341,-71.0775,62
42.2875,-71.14750000000001,18
42.3345,-71.025,8
42.5415,-71.1045,1
42.245,-71.126,13
42.32,-71.08200000000001,10
42.3745,-71.1025,287
42.3725,-71.1005,20
42.350500000000004,-71.1095,521
42.429,-71.032,4
42.3555,-71.14,34
42.3455,-71.118,12
42.356500000000004,-71.0505,190
42.3775,-71.096,29
42.5965,-71.2825,1
42.374,-71.0625,216
42.4835,-71.12950000000001,1
42.4,-71.1205,1
42.3735,-71.20700000000001,8
42.3715,-71.1105,4
42.3415,-71.104,8
42.550000000000004,-71.1635,1
42.396,-71.1435,1
42.3305,-71.1365,13
42.548500000000004,-71.1635,1
42.3345,-71.0555,13
42.3515,-71.0745,518
42.3005,-71.1065,641
42.317,-71.049,27
42.2875,-71.127,38
42.3775,-71.1235,20
42.42,-71.0725,21
42.3315,-71.1845,4
42.375,-71.15650000000001,1
42.3295,-71.19500000000001,1
42.31,-71.2765,4
42.3765,-71.062,15
42.245,-71.12650000000001,256
42.3725,-71.1215,1
42.3965,-71.104,11
42.362500000000004,-71.058,680
42.353500000000004,-71.077,92
42.3855,-71.1155,104
42.3515,-71.143,12
42.350500000000004,-71.101,860
42.3725,-71.062,84
42.3995,-71.1215,5
42.379,-71.126,5
42.2975,-71.10000000000001,6
42.3645,-71.051,303
42.3675,-71.069,44
42.2995,-71.12,306
42.3435,-71.027,16
42.395,-71.122,47
42.349000000000004,-71.156,14
42.329,-71.03750000000001,294
42.292,-71.126,210
42.303000000000004,-71.09100000000001,5
42.331,-71.0355,97
42.3615,-71.149,15
42.332,-71.182,7
42.367000000000004,-71.0355,1
42.3515,-71.0635,58
42.464,-70.952,7
42.35,-71.083,213
42.414500000000004,-71.1525,21
42.239000000000004,-71.02850000000001,1
42.347,-71.1525,2
42.348,-71.136,16
42.3995,-71.0625,42
42.3215,-71.0525,13
42.329,-71.0625,3
42.397,-71.119,5
42.3685,-71.10000000000001,44
42.437,-70.9925,2
42.3745,-71.1185,11
42.2665,-71.138,4
42.446,-71.046,35
42.3675,-71.188,9
42.352000000000004,-71.0835,265
42.414,-71.0845,1
42.2805,-71.126,12
42.347500000000004,-71.087,152
42.298500000000004,-71.058,7
42.3325,-71.113,28
42.3925,-71.1125,12
42.3825,-71.093,28
42.3045,-71.0875,4
42.286500000000004,-71.071,4
42.353,-71.0445,322
42.354,-71.1425,21
42.458,-70.9395,7
42.35,-71.12950000000001,12
42.3635,-71.078,107
42.3375,-71.035,4
42.35,-71.1015,71
42.425000000000004,-71.068,8
42.3635,-71.0535,233
42.279,-71.0705,17
42.338,-71.01050000000001,7
42.3295,-71.1255,19
42.367000000000004,-71.08800000000001,6
42.3465,-71.098,8
42.3105,-71.03750000000001,62
42.241,-71.126,14
42.2825,-71.042,57
42.4795,-71.1005,1
42.372,-71.06400000000001,21
42.365500000000004,-71.066,998
42.2965,-71.1005,37
42.350500000000004,-71.1305,57
42.374,-71.13,78
42.245,-71.1365,317
42.3555,-71.0555,429
42.2945,-71.1335,228
42.3225,-71.0465,47
42.387,-71.0875,2
42.3425,-71.1215,2
42.354,-71.06,71
42.344,-71.1115,3
42.366,-71.0505,17
42.350500000000004,-71.045,2
42.298500000000004,-71.1155,75
42.4215,-71.142,2
42.3905,-71.1055,17
42.365500000000004,-71.0685,43
42.358000000000004,-71.052,715
42.344500000000004,-71.0535,1
42.2855,-71.144,6
42.5245,-71.103,1
42.342,-71.0575,9
42.2625,-71.09700000000001,157
42.367000000000004,-71.0965,33
42.363,-71.0705,320
42.3355,-71.0365,29
42.341,-71.0945,1
42.353,-71.066,561
42.38,-71.2275,1
42.259,-71.111,34
42.302,-71.1225,641
42.325,-71.114,38
42.422000000000004,-71.004,7
42.3285,-71.25150000000001,18
42.35,-71.07000000000001,216
42.2885,-71.06700000000001,165
42.349000000000004,-71.047,28
42.374,-71.122,16
42.347,-71.09700000000001,21
42.4675,-70.908,5
42.357,-71.0545,4
42.265,-71.2345,1
42.2735,-71.0615,99
42.3425,-71.145,9
42.3715,-71.057,30
42.329,-71.0355,371
42.386,-71.0805,5
42.368,-71.0695,112
42.362500000000004,-71.074,22
42.3415,-71.0755,43
42.377,-71.081,6
42.3455,-71.052,18
42.3715,-71.107,38
42.428000000000004,-71.14150000000001,1
42.3575,-71.0745,295
42.337,-71.0865,47
42.287,-71.148,62
42.3545,-71.0665,1364
42.2775,-71.0525,3
42.4005,-71.114,8
42.350500000000004,-71.0755,716
42.286500000000004,-71.129,23
42.351,-71.0655,118
42.315,-71.117,1
42.2875,-71.065,1
42.375,-71.1285,11
42.352000000000004,-71.1165,2
42.263,-71.13850000000001,3
42.431,-71.0265,2
42.35,-71.124,207
42.3745,-71.068,11
42.350500000000004,-71.0595,40
42.3545,-71.0495,335
42.348,-71.0455,207
42.354,-71.0655,331
42.378,-71.0525,5
42.2905,-71.112,6
42.2615,-71.256,1
42.361000000000004,-71.071,1850
42.383,-71.1195,35
42.437,-71.14450000000001,1
42.2495,-71.14,53
42.285000000000004,-71.041,6
42.354,-71.136,47
42.438,-71.06700000000001,3
42.3685,-71.0595,45
42.458,-71.13550000000001,1
42.459,-71.135,1
42.2935,-71.048,2
42.375,-71.057,17
42.431,-71.056,2
42.2615,-71.1365,124
42.358000000000004,-71.14750000000001,2
42.4005,-71.0615,38
42.2765,-71.069,1
42.2885,-71.0545,128
42.3325,-71.0265,367
42.281,-71.045,3
42.35,-71.08,646
42.346000000000004,-71.08200000000001,8
42.43,-71.047,17
42.301500000000004,-71.0885,628
42.3405,-71.281,10
42.369,-71.1315,4
42.365500000000004,-71.054,242
42.4215,-71.1805,15
42.3715,-71.0575,30
42.349000000000004,-71.0745,13
42.407000000000004,-71.1485,14
42.296,-71.1065,33
42.3755,-71.0965,14
42.3465,-71.104,201
42.3715,-71.0865,53
42.344,-71.1015,19
42.3305,-71.14450000000001,9
42.350500000000004,-71.1755,72
42.3375,-71.136,4
42.355000000000004,-71.06700000000001,65
42.338,-71.0395,40
42.369,-71.086,8
42.37,-71.0325,1
42.495,-71.156,2
42.2715,-71.1405,332
42.242,-71.02850000000001,2
42.2885,-71.0405,264
42.339,-71.0465,17
42.3295,-71.0855,10
42.3425,-71.086,13
42.351,-71.0915,10
42.293,-71.1205,2
42.375,-71.1455,9
42.358000000000004,-71.0735,5243
42.3525,-71.115,1546
42.34,-71.1105,319
42.5685,-71.211,1
